NAME,Year,GEO_ID,Units in All Multi-Family Structures,Units in Single-Family Structures,Units in All Structures
Gallatin,1995.0,1600000US4728540,111.0,175.0,286.0
Gallatin,1996.0,1600000US4728540,6.0,120.0,126.0
Gallatin,1997.0,1600000US4728540,10.0,134.0,144.0
Gallatin,1998.0,1600000US4728540,160.0,138.0,298.0
Gallatin,1999.0,1600000US4728540,16.0,206.0,222.0
Gallatin,2000.0,1600000US4728540,0.0,115.0,115.0
Gallatin,2001.0,1600000US4728540,378.0,157.0,535.0
Gallatin,2002.0,1600000US4728540,35.0,211.0,246.0
Gallatin,2003.0,1600000US4728540,23.0,272.0,295.0
Gallatin,2004.0,1600000US4728540,208.0,320.0,528.0
Gallatin,2005.0,1600000US4728540,95.0,370.0,465.0
Gallatin,2006.0,1600000US4728540,28.0,503.0,531.0
Gallatin,2007.0,1600000US4728540,6.0,348.0,354.0
Gallatin,2008.0,1600000US4728540,0.0,341.0,341.0
Gallatin,2009.0,1600000US4728540,0.0,222.0,222.0
Gallatin,2010.0,1600000US4728540,2.0,100.0,102.0
Gallatin,2011.0,1600000US4728540,0.0,157.0,157.0
Gallatin,2012.0,1600000US4728540,3.0,199.0,202.0
Gallatin,2013.0,1600000US4728540,0.0,313.0,313.0
Gallatin,2014.0,1600000US4728540,0.0,368.0,368.0
Gallatin,2015.0,1600000US4728540,72.0,418.0,490.0
Gallatin,2016.0,1600000US4728540,148.0,551.0,699.0
Gallatin,2017.0,1600000US4728540,1072.0,506.0,1578.0
Gallatin,2018.0,1600000US4728540,466.0,537.0,1003.0
Gallatin,2019.0,1600000US4728540,132.0,447.0,579.0
Gallatin,2020.0,1600000US4728540,492.0,686.0,1178.0
Gallatin,2021.0,1600000US4728540,15.0,763.0,778.0
Goodlettsville,1980.0,1600000US4729920,0.0,7.0,7.0
Goodlettsville,1981.0,1600000US4729920,0.0,5.0,5.0
Goodlettsville,1982.0,1600000US4729920,0.0,4.0,4.0
Goodlettsville,1983.0,1600000US4729920,318.0,12.0,330.0
Goodlettsville,1984.0,1600000US4729920,270.0,134.0,404.0
Goodlettsville,1985.0,1600000US4729920,336.0,108.0,444.0
Goodlettsville,1986.0,1600000US4729920,6.0,147.0,153.0
Goodlettsville,1987.0,1600000US4729920,4.0,132.0,136.0
Goodlettsville,1988.0,1600000US4729920,2.0,112.0,114.0
Goodlettsville,1989.0,1600000US4729920,0.0,65.0,65.0
Goodlettsville,1990.0,1600000US4729920,0.0,59.0,59.0
Goodlettsville,1991.0,1600000US4729920,0.0,79.0,79.0
Goodlettsville,1992.0,1600000US4729920,0.0,79.0,79.0
Goodlettsville,1993.0,1600000US4729920,0.0,76.0,76.0
Goodlettsville,1994.0,1600000US4729920,0.0,105.0,105.0
Goodlettsville,1995.0,1600000US4729920,142.0,127.0,269.0
Goodlettsville,1996.0,1600000US4729920,266.0,86.0,352.0
Goodlettsville,1997.0,1600000US4729920,0.0,61.0,61.0
Goodlettsville,1998.0,1600000US4729920,6.0,65.0,71.0
Goodlettsville,1999.0,1600000US4729920,4.0,108.0,112.0
Goodlettsville,2000.0,1600000US4729920,0.0,46.0,46.0
Goodlettsville,2001.0,1600000US4729920,0.0,104.0,104.0
Goodlettsville,2002.0,1600000US4729920,0.0,78.0,78.0
Goodlettsville,2003.0,1600000US4729920,322.0,69.0,391.0
Goodlettsville,2004.0,1600000US4729920,0.0,93.0,93.0
Goodlettsville,2005.0,1600000US4729920,0.0,95.0,95.0
Goodlettsville,2006.0,1600000US4729920,0.0,71.0,71.0
Goodlettsville,2007.0,1600000US4729920,176.0,87.0,263.0
Goodlettsville,2008.0,1600000US4729920,5.0,46.0,51.0
Goodlettsville,2009.0,1600000US4729920,8.0,28.0,36.0
Goodlettsville,2010.0,1600000US4729920,0.0,30.0,30.0
Goodlettsville,2011.0,1600000US4729920,0.0,28.0,28.0
Goodlettsville,2012.0,1600000US4729920,92.0,30.0,122.0
Goodlettsville,2013.0,1600000US4729920,0.0,42.0,42.0
Goodlettsville,2014.0,1600000US4729920,0.0,14.0,14.0
Goodlettsville,2015.0,1600000US4729920,0.0,36.0,36.0
Goodlettsville,2016.0,1600000US4729920,0.0,63.0,63.0
Goodlettsville,2017.0,1600000US4729920,16.0,104.0,120.0
Goodlettsville,2018.0,1600000US4729920,0.0,57.0,57.0
Goodlettsville,2019.0,1600000US4729920,0.0,97.0,97.0
Goodlettsville,2020.0,1600000US4729920,0.0,128.0,128.0
Goodlettsville,2021.0,1600000US4729920,0.0,119.0,119.0
Greenbrier,1980.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1981.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1982.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1983.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1984.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1985.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1986.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1987.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1988.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1989.0,1600000US4730960,0.0,0.0,0.0
Greenbrier,1990.0,1600000US4730960,2.0,16.0,18.0
Greenbrier,1991.0,1600000US4730960,0.0,19.0,19.0
Greenbrier,1992.0,1600000US4730960,0.0,28.0,28.0
Greenbrier,1993.0,1600000US4730960,0.0,36.0,36.0
Greenbrier,1994.0,1600000US4730960,0.0,52.0,52.0
Greenbrier,1995.0,1600000US4730960,146.0,50.0,196.0
Greenbrier,1996.0,1600000US4730960,0.0,161.0,161.0
Greenbrier,1997.0,1600000US4730960,0.0,88.0,88.0
Greenbrier,1998.0,1600000US4730960,0.0,121.0,121.0
Greenbrier,1999.0,1600000US4730960,0.0,122.0,122.0
Greenbrier,2000.0,1600000US4730960,0.0,120.0,120.0
Greenbrier,2001.0,1600000US4730960,0.0,128.0,128.0
Greenbrier,2002.0,1600000US4730960,0.0,140.0,140.0
Greenbrier,2003.0,1600000US4730960,0.0,45.0,45.0
Greenbrier,2004.0,1600000US4730960,0.0,56.0,56.0
Greenbrier,2005.0,1600000US4730960,0.0,59.0,59.0
Greenbrier,2006.0,1600000US4730960,0.0,71.0,71.0
Greenbrier,2007.0,1600000US4730960,0.0,52.0,52.0
Greenbrier,2008.0,1600000US4730960,0.0,31.0,31.0
Greenbrier,2009.0,1600000US4730960,0.0,23.0,23.0
Greenbrier,2010.0,1600000US4730960,0.0,22.0,22.0
Greenbrier,2011.0,1600000US4730960,0.0,20.0,20.0
Greenbrier,2012.0,1600000US4730960,0.0,24.0,24.0
Greenbrier,2013.0,1600000US4730960,0.0,7.0,7.0
Greenbrier,2014.0,1600000US4730960,2.0,21.0,23.0
Greenbrier,2015.0,1600000US4730960,0.0,16.0,16.0
Greenbrier,2016.0,1600000US4730960,0.0,27.0,27.0
Greenbrier,2017.0,1600000US4730960,0.0,14.0,14.0
Greenbrier,2018.0,1600000US4730960,0.0,10.0,10.0
Greenbrier,2019.0,1600000US4730960,0.0,40.0,40.0
Greenbrier,2020.0,1600000US4730960,0.0,21.0,21.0
Greenbrier,2021.0,1600000US4730960,0.0,10.0,10.0
Hendersonville,1980.0,1600000US4733280,89.0,126.0,215.0
Hendersonville,1981.0,1600000US4733280,12.0,86.0,98.0
Hendersonville,1982.0,1600000US4733280,42.0,149.0,191.0
Hendersonville,1983.0,1600000US4733280,597.0,264.0,861.0
Hendersonville,1984.0,1600000US4733280,786.0,265.0,1051.0
Hendersonville,1985.0,1600000US4733280,575.0,238.0,813.0
Hendersonville,1986.0,1600000US4733280,122.0,325.0,447.0
Hendersonville,1987.0,1600000US4733280,135.0,302.0,437.0
Hendersonville,1988.0,1600000US4733280,321.0,137.0,458.0
Hendersonville,1989.0,1600000US4733280,12.0,140.0,152.0
Hendersonville,1990.0,1600000US4733280,364.0,130.0,494.0
Hendersonville,1991.0,1600000US4733280,0.0,111.0,111.0
Hendersonville,1992.0,1600000US4733280,0.0,184.0,184.0
Hendersonville,1993.0,1600000US4733280,0.0,287.0,287.0
Hendersonville,1994.0,1600000US4733280,288.0,303.0,591.0
Hendersonville,1995.0,1600000US4733280,56.0,363.0,419.0
Hendersonville,1996.0,1600000US4733280,57.0,475.0,532.0
Hendersonville,1997.0,1600000US4733280,4.0,439.0,443.0
Hendersonville,1998.0,1600000US4733280,216.0,442.0,658.0
Hendersonville,1999.0,1600000US4733280,240.0,549.0,789.0
Hendersonville,2000.0,1600000US4733280,0.0,290.0,290.0
Hendersonville,2001.0,1600000US4733280,0.0,345.0,345.0
Hendersonville,2002.0,1600000US4733280,4.0,403.0,407.0
Hendersonville,2003.0,1600000US4733280,6.0,439.0,445.0
Hendersonville,2004.0,1600000US4733280,0.0,479.0,479.0
Hendersonville,2005.0,1600000US4733280,0.0,568.0,568.0
Hendersonville,2006.0,1600000US4733280,0.0,464.0,464.0
Hendersonville,2007.0,1600000US4733280,0.0,406.0,406.0
Hendersonville,2008.0,1600000US4733280,0.0,197.0,197.0
Hendersonville,2009.0,1600000US4733280,0.0,132.0,132.0
Hendersonville,2010.0,1600000US4733280,0.0,166.0,166.0
Hendersonville,2011.0,1600000US4733280,0.0,121.0,121.0
Hendersonville,2012.0,1600000US4733280,0.0,206.0,206.0
Hendersonville,2013.0,1600000US4733280,0.0,240.0,240.0
Hendersonville,2014.0,1600000US4733280,0.0,198.0,198.0
Hendersonville,2015.0,1600000US4733280,0.0,246.0,246.0
Hendersonville,2016.0,1600000US4733280,0.0,279.0,279.0
Hendersonville,2017.0,1600000US4733280,0.0,370.0,370.0
Hendersonville,2018.0,1600000US4733280,0.0,282.0,282.0
Hendersonville,2019.0,1600000US4733280,0.0,432.0,432.0
Hendersonville,2020.0,1600000US4733280,0.0,335.0,335.0
Hendersonville,2021.0,1600000US4733280,0.0,454.0,454.0
Houston County,1980.0,0500000US47083,0.0,15.0,15.0
Houston County,1981.0,0500000US47083,0.0,2.0,2.0
Houston County,1982.0,0500000US47083,0.0,1.0,1.0
Houston County,1983.0,0500000US47083,0.0,1.0,1.0
Houston County,1984.0,0500000US47083,0.0,1.0,1.0
Houston County,1985.0,0500000US47083,0.0,1.0,1.0
Houston County,1986.0,0500000US47083,0.0,1.0,1.0
Houston County,1987.0,0500000US47083,0.0,1.0,1.0
Houston County,1988.0,0500000US47083,0.0,1.0,1.0
Houston County,1989.0,0500000US47083,0.0,1.0,1.0
Houston County,1990.0,0500000US47083,0.0,6.0,6.0
Houston County,1991.0,0500000US47083,0.0,0.0,0.0
Houston County,1992.0,0500000US47083,0.0,4.0,4.0
Houston County,1993.0,0500000US47083,0.0,0.0,0.0
Houston County,1994.0,0500000US47083,0.0,1.0,1.0
Houston County,1995.0,0500000US47083,0.0,0.0,0.0
Houston County,1996.0,0500000US47083,0.0,0.0,0.0
Houston County,1997.0,0500000US47083,0.0,1.0,1.0
Houston County,1998.0,0500000US47083,0.0,1.0,1.0
Houston County,1999.0,0500000US47083,0.0,6.0,6.0
Houston County,2000.0,0500000US47083,0.0,2.0,2.0
Houston County,2001.0,0500000US47083,0.0,2.0,2.0
Houston County,2002.0,0500000US47083,0.0,2.0,2.0
Houston County,2003.0,0500000US47083,0.0,1.0,1.0
Houston County,2004.0,0500000US47083,0.0,3.0,3.0
Houston County,2005.0,0500000US47083,0.0,4.0,4.0
Houston County,2006.0,0500000US47083,0.0,1.0,1.0
Houston County,2007.0,0500000US47083,0.0,1.0,1.0
Houston County,2008.0,0500000US47083,0.0,1.0,1.0
Houston County,2009.0,0500000US47083,0.0,2.0,2.0
Houston County,2010.0,0500000US47083,0.0,3.0,3.0
Houston County,2011.0,0500000US47083,0.0,1.0,1.0
Houston County,2012.0,0500000US47083,0.0,2.0,2.0
Houston County,2013.0,0500000US47083,0.0,0.0,0.0
Houston County,2014.0,0500000US47083,0.0,1.0,1.0
Houston County,2015.0,0500000US47083,0.0,1.0,1.0
Houston County,2016.0,0500000US47083,0.0,0.0,0.0
Houston County,2017.0,0500000US47083,0.0,1.0,1.0
Houston County,2018.0,0500000US47083,0.0,0.0,0.0
Houston County,2019.0,0500000US47083,0.0,2.0,2.0
Houston County,2020.0,0500000US47083,0.0,0.0,0.0
Houston County,2021.0,0500000US47083,0.0,1.0,1.0
Humphreys County,1980.0,0500000US47085,0.0,19.0,19.0
Humphreys County,1981.0,0500000US47085,0.0,19.0,19.0
Humphreys County,1982.0,0500000US47085,64.0,8.0,72.0
Humphreys County,1983.0,0500000US47085,2.0,7.0,9.0
Humphreys County,1984.0,0500000US47085,0.0,5.0,5.0
Humphreys County,1985.0,0500000US47085,0.0,7.0,7.0
Humphreys County,1986.0,0500000US47085,0.0,17.0,17.0
Humphreys County,1987.0,0500000US47085,0.0,14.0,14.0
Humphreys County,1988.0,0500000US47085,0.0,12.0,12.0
Humphreys County,1989.0,0500000US47085,3.0,15.0,18.0
Humphreys County,1990.0,0500000US47085,0.0,15.0,15.0
Humphreys County,1991.0,0500000US47085,2.0,14.0,16.0
Humphreys County,1992.0,0500000US47085,0.0,26.0,26.0
Humphreys County,1993.0,0500000US47085,0.0,25.0,25.0
Humphreys County,1994.0,0500000US47085,4.0,18.0,22.0
Humphreys County,1995.0,0500000US47085,0.0,27.0,27.0
Humphreys County,1996.0,0500000US47085,4.0,33.0,37.0
Humphreys County,1997.0,0500000US47085,0.0,25.0,25.0
Humphreys County,1998.0,0500000US47085,0.0,30.0,30.0
Humphreys County,1999.0,0500000US47085,0.0,35.0,35.0
Humphreys County,2000.0,0500000US47085,2.0,18.0,20.0
Humphreys County,2001.0,0500000US47085,0.0,25.0,25.0
Humphreys County,2002.0,0500000US47085,37.0,22.0,59.0
Humphreys County,2003.0,0500000US47085,0.0,26.0,26.0
Humphreys County,2004.0,0500000US47085,0.0,29.0,29.0
Humphreys County,2005.0,0500000US47085,0.0,32.0,32.0
Humphreys County,2006.0,0500000US47085,0.0,25.0,25.0
Humphreys County,2007.0,0500000US47085,0.0,23.0,23.0
Humphreys County,2008.0,0500000US47085,0.0,8.0,8.0
Humphreys County,2009.0,0500000US47085,0.0,17.0,17.0
Humphreys County,2010.0,0500000US47085,48.0,10.0,58.0
Humphreys County,2011.0,0500000US47085,0.0,1.0,1.0
Humphreys County,2012.0,0500000US47085,0.0,4.0,4.0
Humphreys County,2013.0,0500000US47085,0.0,3.0,3.0
Humphreys County,2014.0,0500000US47085,0.0,10.0,10.0
Humphreys County,2015.0,0500000US47085,0.0,10.0,10.0
Humphreys County,2016.0,0500000US47085,0.0,8.0,8.0
Humphreys County,2017.0,0500000US47085,0.0,10.0,10.0
Humphreys County,2018.0,0500000US47085,0.0,11.0,11.0
Humphreys County,2019.0,0500000US47085,0.0,10.0,10.0
Humphreys County,2020.0,0500000US47085,4.0,10.0,14.0
Humphreys County,2021.0,0500000US47085,0.0,20.0,20.0
Humphreys Incorporated,,None,,,
Humphreys Unincorporated,,None,,,
Kingston Springs,1980.0,1600000US4739660,0.0,0.0,0.0
Kingston Springs,1981.0,1600000US4739660,0.0,0.0,0.0
Kingston Springs,1982.0,1600000US4739660,0.0,4.0,4.0
Kingston Springs,1983.0,1600000US4739660,4.0,2.0,6.0
Kingston Springs,1984.0,1600000US4739660,0.0,5.0,5.0
Kingston Springs,1985.0,1600000US4739660,0.0,38.0,38.0
Kingston Springs,1986.0,1600000US4739660,0.0,37.0,37.0
Kingston Springs,1987.0,1600000US4739660,0.0,34.0,34.0
Kingston Springs,1988.0,1600000US4739660,0.0,20.0,20.0
Kingston Springs,1989.0,1600000US4739660,0.0,10.0,10.0
Kingston Springs,1990.0,1600000US4739660,0.0,9.0,9.0
Kingston Springs,1991.0,1600000US4739660,0.0,6.0,6.0
Kingston Springs,1992.0,1600000US4739660,0.0,13.0,13.0
Kingston Springs,1993.0,1600000US4739660,0.0,22.0,22.0
Kingston Springs,1994.0,1600000US4739660,0.0,62.0,62.0
Kingston Springs,1995.0,1600000US4739660,0.0,45.0,45.0
Kingston Springs,1996.0,1600000US4739660,0.0,48.0,48.0
Kingston Springs,1997.0,1600000US4739660,34.0,69.0,103.0
Kingston Springs,1998.0,1600000US4739660,0.0,16.0,16.0
Kingston Springs,1999.0,1600000US4739660,0.0,16.0,16.0
Kingston Springs,2000.0,1600000US4739660,0.0,14.0,14.0
Kingston Springs,2001.0,1600000US4739660,2.0,15.0,17.0
Kingston Springs,2002.0,1600000US4739660,0.0,14.0,14.0
Kingston Springs,2003.0,1600000US4739660,2.0,9.0,11.0
Kingston Springs,2004.0,1600000US4739660,0.0,9.0,9.0
Kingston Springs,2005.0,1600000US4739660,2.0,26.0,28.0
Kingston Springs,2006.0,1600000US4739660,8.0,10.0,18.0
Kingston Springs,2007.0,1600000US4739660,0.0,20.0,20.0
Kingston Springs,2008.0,1600000US4739660,0.0,7.0,7.0
Kingston Springs,2009.0,1600000US4739660,5.0,4.0,9.0
Kingston Springs,2010.0,1600000US4739660,0.0,4.0,4.0
Kingston Springs,2011.0,1600000US4739660,0.0,2.0,2.0
Kingston Springs,2012.0,1600000US4739660,0.0,1.0,1.0
Kingston Springs,2013.0,1600000US4739660,0.0,3.0,3.0
Kingston Springs,2014.0,1600000US4739660,0.0,0.0,0.0
Kingston Springs,2015.0,1600000US4739660,0.0,3.0,3.0
Kingston Springs,2016.0,1600000US4739660,0.0,6.0,6.0
Kingston Springs,2017.0,1600000US4739660,0.0,7.0,7.0
Kingston Springs,2018.0,1600000US4739660,0.0,11.0,11.0
Kingston Springs,2019.0,1600000US4739660,0.0,3.0,3.0
Kingston Springs,2020.0,1600000US4739660,0.0,3.0,3.0
Kingston Springs,2021.0,1600000US4739660,0.0,5.0,5.0
La Vergne,1980.0,1600000US4741200,0.0,113.0,113.0
La Vergne,1981.0,1600000US4741200,0.0,52.0,52.0
La Vergne,1982.0,1600000US4741200,60.0,30.0,90.0
La Vergne,1983.0,1600000US4741200,0.0,31.0,31.0
La Vergne,1984.0,1600000US4741200,18.0,16.0,34.0
La Vergne,1985.0,1600000US4741200,0.0,54.0,54.0
La Vergne,1986.0,1600000US4741200,12.0,46.0,58.0
La Vergne,1987.0,1600000US4741200,21.0,63.0,84.0
La Vergne,1988.0,1600000US4741200,0.0,100.0,100.0
La Vergne,1989.0,1600000US4741200,0.0,176.0,176.0
La Vergne,1990.0,1600000US4741200,0.0,184.0,184.0
La Vergne,1991.0,1600000US4741200,0.0,203.0,203.0
La Vergne,1992.0,1600000US4741200,0.0,256.0,256.0
La Vergne,1993.0,1600000US4741200,0.0,293.0,293.0
La Vergne,1994.0,1600000US4741200,0.0,505.0,505.0
La Vergne,1995.0,1600000US4741200,130.0,477.0,607.0
La Vergne,1996.0,1600000US4741200,0.0,334.0,334.0
La Vergne,1997.0,1600000US4741200,0.0,340.0,340.0
La Vergne,1998.0,1600000US4741200,24.0,339.0,363.0
La Vergne,1999.0,1600000US4741200,17.0,387.0,404.0
La Vergne,2000.0,1600000US4741200,3.0,457.0,460.0
La Vergne,2001.0,1600000US4741200,36.0,684.0,720.0
La Vergne,2002.0,1600000US4741200,0.0,609.0,609.0
La Vergne,2003.0,1600000US4741200,51.0,662.0,713.0
La Vergne,2004.0,1600000US4741200,0.0,641.0,641.0
La Vergne,2005.0,1600000US4741200,0.0,594.0,594.0
La Vergne,2006.0,1600000US4741200,0.0,561.0,561.0
La Vergne,2007.0,1600000US4741200,0.0,370.0,370.0
La Vergne,2008.0,1600000US4741200,0.0,219.0,219.0
La Vergne,2009.0,1600000US4741200,0.0,78.0,78.0
La Vergne,2010.0,1600000US4741200,0.0,102.0,102.0
La Vergne,2011.0,1600000US4741200,0.0,25.0,25.0
La Vergne,2012.0,1600000US4741200,0.0,48.0,48.0
La Vergne,2013.0,1600000US4741200,0.0,53.0,53.0
La Vergne,2014.0,1600000US4741200,0.0,56.0,56.0
La Vergne,2015.0,1600000US4741200,0.0,59.0,59.0
La Vergne,2016.0,1600000US4741200,0.0,63.0,63.0
La Vergne,2017.0,1600000US4741200,0.0,72.0,72.0
La Vergne,2018.0,1600000US4741200,0.0,74.0,74.0
La Vergne,2019.0,1600000US4741200,0.0,78.0,78.0
La Vergne,2020.0,1600000US4741200,0.0,92.0,92.0
La Vergne,2021.0,1600000US4741200,0.0,103.0,103.0
Lafayette,,1600000US4740160,,,
Lebanon,1980.0,1600000US4741520,4.0,3.0,7.0
Lebanon,1981.0,1600000US4741520,0.0,0.0,0.0
Lebanon,1982.0,1600000US4741520,4.0,0.0,4.0
Lebanon,1983.0,1600000US4741520,13.0,3.0,16.0
Lebanon,1984.0,1600000US4741520,18.0,8.0,26.0
Lebanon,1985.0,1600000US4741520,54.0,19.0,73.0
Lebanon,1986.0,1600000US4741520,42.0,10.0,52.0
Lebanon,1987.0,1600000US4741520,144.0,26.0,170.0
Lebanon,1988.0,1600000US4741520,68.0,38.0,106.0
Lebanon,1989.0,1600000US4741520,66.0,32.0,98.0
Lebanon,1990.0,1600000US4741520,55.0,37.0,92.0
Lebanon,1991.0,1600000US4741520,34.0,54.0,88.0
Lebanon,1992.0,1600000US4741520,19.0,45.0,64.0
Lebanon,1993.0,1600000US4741520,36.0,53.0,89.0
Lebanon,1994.0,1600000US4741520,26.0,85.0,111.0
Lebanon,1995.0,1600000US4741520,30.0,126.0,156.0
Lebanon,1996.0,1600000US4741520,170.0,132.0,302.0
Lebanon,1997.0,1600000US4741520,160.0,144.0,304.0
Lebanon,1998.0,1600000US4741520,32.0,168.0,200.0
Lebanon,1999.0,1600000US4741520,55.0,151.0,206.0
Lebanon,2000.0,1600000US4741520,32.0,88.0,120.0
Lebanon,2001.0,1600000US4741520,48.0,99.0,147.0
Lebanon,2002.0,1600000US4741520,20.0,202.0,222.0
Lebanon,2003.0,1600000US4741520,241.0,337.0,578.0
Lebanon,2004.0,1600000US4741520,50.0,226.0,276.0
Lebanon,2005.0,1600000US4741520,51.0,249.0,300.0
Lebanon,2006.0,1600000US4741520,30.0,167.0,197.0
Lebanon,2007.0,1600000US4741520,2.0,215.0,217.0
Lebanon,2008.0,1600000US4741520,6.0,185.0,191.0
Lebanon,2009.0,1600000US4741520,4.0,121.0,125.0
Lebanon,2010.0,1600000US4741520,298.0,132.0,430.0
Lebanon,2011.0,1600000US4741520,43.0,121.0,164.0
Lebanon,2012.0,1600000US4741520,7.0,147.0,154.0
Lebanon,2013.0,1600000US4741520,144.0,237.0,381.0
Lebanon,2014.0,1600000US4741520,156.0,272.0,428.0
Lebanon,2015.0,1600000US4741520,102.0,314.0,416.0
Lebanon,2016.0,1600000US4741520,78.0,318.0,396.0
Lebanon,2017.0,1600000US4741520,864.0,474.0,1338.0
Lebanon,2018.0,1600000US4741520,72.0,418.0,490.0
Lebanon,2019.0,1600000US4741520,88.0,746.0,834.0
Lebanon,2020.0,1600000US4741520,530.0,738.0,1268.0
Lebanon,2021.0,1600000US4741520,0.0,1258.0,1258.0
MPO,,,,,
"Macon County, Tennessee",,0500000US47111,,,
Maury County,1980.0,0500000US47119,168.0,60.0,228.0
Maury County,1981.0,0500000US47119,0.0,44.0,44.0
Maury County,1982.0,0500000US47119,2.0,32.0,34.0
Maury County,1983.0,0500000US47119,90.0,103.0,193.0
Maury County,1984.0,0500000US47119,34.0,79.0,113.0
Maury County,1985.0,0500000US47119,218.0,155.0,373.0
Maury County,1986.0,0500000US47119,115.0,154.0,269.0
Maury County,1987.0,0500000US47119,88.0,138.0,226.0
Maury County,1988.0,0500000US47119,217.0,195.0,412.0
Maury County,1989.0,0500000US47119,34.0,271.0,305.0
Maury County,1990.0,0500000US47119,240.0,575.0,815.0
Maury County,1991.0,0500000US47119,124.0,522.0,646.0
Maury County,1992.0,0500000US47119,50.0,503.0,553.0
Maury County,1993.0,0500000US47119,8.0,854.0,862.0
Maury County,1994.0,0500000US47119,4.0,676.0,680.0
Maury County,1995.0,0500000US47119,20.0,735.0,755.0
Maury County,1996.0,0500000US47119,50.0,816.0,866.0
Maury County,1997.0,0500000US47119,258.0,766.0,1024.0
Maury County,1998.0,0500000US47119,0.0,734.0,734.0
Maury County,1999.0,0500000US47119,0.0,862.0,862.0
Maury County,2000.0,0500000US47119,0.0,754.0,754.0
Maury County,2001.0,0500000US47119,14.0,916.0,930.0
Maury County,2002.0,0500000US47119,44.0,1165.0,1209.0
Maury County,2003.0,0500000US47119,98.0,1289.0,1387.0
Maury County,2004.0,0500000US47119,160.0,1542.0,1702.0
Maury County,2005.0,0500000US47119,10.0,1926.0,1936.0
Maury County,2006.0,0500000US47119,142.0,1814.0,1956.0
Maury County,2007.0,0500000US47119,156.0,1137.0,1293.0
Maury County,2008.0,0500000US47119,6.0,622.0,628.0
Maury County,2009.0,0500000US47119,0.0,367.0,367.0
Maury County,2010.0,0500000US47119,0.0,341.0,341.0
Maury County,2011.0,0500000US47119,15.0,387.0,402.0
Maury County,2012.0,0500000US47119,0.0,542.0,542.0
Maury County,2013.0,0500000US47119,12.0,677.0,689.0
Maury County,2014.0,0500000US47119,4.0,780.0,784.0
Maury County,2015.0,0500000US47119,0.0,875.0,875.0
Maury County,2016.0,0500000US47119,28.0,1198.0,1226.0
Maury County,2017.0,0500000US47119,116.0,1396.0,1512.0
Maury County,2018.0,0500000US47119,28.0,1538.0,1566.0
Maury County,2019.0,0500000US47119,175.0,1347.0,1522.0
Maury County,2020.0,0500000US47119,142.0,1749.0,1891.0
Maury County,2021.0,0500000US47119,711.0,1686.0,2397.0
Maury Unincorporated,1980.0,,0.0,0.0,0.0
Maury Unincorporated,1981.0,,0.0,0.0,0.0
Maury Unincorporated,1982.0,,0.0,0.0,0.0
Maury Unincorporated,1983.0,,0.0,0.0,0.0
Maury Unincorporated,1984.0,,0.0,0.0,0.0
Maury Unincorporated,1985.0,,0.0,0.0,0.0
Maury Unincorporated,1986.0,,0.0,0.0,0.0
Maury Unincorporated,1987.0,,0.0,0.0,0.0
Maury Unincorporated,1988.0,,0.0,0.0,0.0
Maury Unincorporated,1989.0,,0.0,0.0,0.0
Maury Unincorporated,1990.0,,50.0,293.0,343.0
Maury Unincorporated,1991.0,,46.0,253.0,299.0
Maury Unincorporated,1992.0,,50.0,407.0,457.0
Maury Unincorporated,1993.0,,6.0,629.0,635.0
Maury Unincorporated,1994.0,,4.0,326.0,330.0
Maury Unincorporated,1995.0,,0.0,266.0,266.0
Maury Unincorporated,1996.0,,0.0,310.0,310.0
Maury Unincorporated,1997.0,,0.0,339.0,339.0
Maury Unincorporated,1998.0,,0.0,315.0,315.0
Maury Unincorporated,1999.0,,0.0,336.0,336.0
Maury Unincorporated,2000.0,,0.0,251.0,251.0
Maury Unincorporated,2001.0,,0.0,264.0,264.0
Maury Unincorporated,2002.0,,4.0,268.0,272.0
Maury Unincorporated,2003.0,,0.0,270.0,270.0
Maury Unincorporated,2004.0,,2.0,303.0,305.0
Maury Unincorporated,2005.0,,0.0,296.0,296.0
Maury Unincorporated,2006.0,,12.0,319.0,331.0
Maury Unincorporated,2007.0,,0.0,241.0,241.0
Maury Unincorporated,2008.0,,0.0,143.0,143.0
Maury Unincorporated,2009.0,,0.0,95.0,95.0
Maury Unincorporated,2010.0,,0.0,76.0,76.0
Maury Unincorporated,2011.0,,0.0,60.0,60.0
Maury Unincorporated,2012.0,,0.0,77.0,77.0
Maury Unincorporated,2013.0,,0.0,125.0,125.0
Maury Unincorporated,2014.0,,0.0,129.0,129.0
Maury Unincorporated,2015.0,,0.0,178.0,178.0
Maury Unincorporated,2016.0,,0.0,188.0,188.0
Maury Unincorporated,2017.0,,0.0,182.0,182.0
Maury Unincorporated,2018.0,,0.0,194.0,194.0
Maury Unincorporated,2019.0,,0.0,164.0,164.0
Maury Unincorporated,2020.0,,0.0,174.0,174.0
Maury Unincorporated,2021.0,,0.0,245.0,245.0
McEwen,,1600000US4744840,,,
